lead_id,is_real_business,persona,problem_specificity,urgency,brief_fit,reason,status,error,card_hash,brief_hash,prompt_version,model_id
L02415,yes,buyer,vague,none,partial,"Real B2B company with sales role, but problem statement is vague and unclear if they run paid ads.",ok,,24f589e36ca9838c06f8009278ab46097b9670ab975060675a1a500d7428b80c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02420,unclear,unclear,vague,none,none,"Minimal information provided. No company name, job title, or problem description. Email domain suggests a business but insufficient detail to qualify.",ok,,eb9f98bf250e4bd5fad08aed554c4791a10f1ab6addd946a966ad634741988ca,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02427,unclear,buyer,specific,this_quarter,weak,"Aurora Academy Inc appears to be an educational institution, not a B2B company with paid advertising and sales teams. No mention of ads or lead generation.",ok,,eb2e5ba4d7eb6ec12e02d42ed3ffbef294bf75d634a68c74df2f12d29c8c7e5d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02433,unclear,unclear,vague,none,weak,"No company name, job title, or problem stated. Email domain suggests logistics/haulage, unlikely B2B ad spender.",ok,,2077df9b0f56aa389f3bce951ffa1bbc86b0e5d396d0d5569dc2ff215aa1c8ae,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02441,unclear,buyer,specific,this_quarter,partial,"Head of Marketing seeking replacement solution by May suggests real need, but no company name and vague problem description weaken fit.",ok,,2cc01618a823b39a6bb1d84f6e0f9e7e56e7454c872c6678ee9fd778b3d65bcc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02448,yes,agency_pitching,vague,none,none,"Agency pitching services, not a buyer. They want to sell us outbound scaling, not buy lead scoring.",ok,,08e855d617bc1aa2005b381325a35527950e9097348ed0fe15c78596985472c6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02454,yes,buyer,specific,researching,weak,"Real B2B company with CRM-to-ads problem, but nonprofit funding model means no paid ad spend for lead generation.",ok,,470625b9344c1c0077eb6fb2ad5767ca3f581c02518a83a0b8dea26fd795ccbf,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02459,yes,agency_pitching,boilerplate,none,none,"Agency pitching generic solutions. No mention of paid ads, lead scoring, or attribution challenges. Boilerplate marketing copy.",ok,,09601d1eafd9c48f55c24369ffa7afdebfd754aeb2e94fc56ccc0dd8a8f175a9,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02464,unclear,unclear,boilerplate,none,none,"Pasted marketing copy, no concrete problem stated. Cannot verify if Northwind Systems advertises or has sales process.",ok,,322de51aaed7a95658802377be4664551c2348808443f6656f06195aa9187ae6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02467,unclear,buyer,vague,none,partial,"Real company signal (health domain), relevant problem (paid social reporting), but no specifics on ad spend, CRM integration, or sales process.",ok,,17afce8177350befda8b252622478615aa1099747f12c6d1e35e2dcfc7caccbc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02477,unclear,agency_pitching,boilerplate,none,none,"Agency pitching their services, not a buyer. No company details. Reversed the value prop—they're selling to us, not buying.",ok,,51b69c22f19bb9860266ab2795575b64138ec3c342628abcb83cfbdea3498552,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02487,yes,buyer,vague,none,weak,Tutoring company unlikely to have B2B sales process or paid ad attribution needs matching our buyer profile.,ok,,d0052d01925cb9c0640991e67111db81c0b141e79136058decd39572053c747e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02495,no,job_seeker,specific,none,none,"Job seeker transitioning roles, not a buyer. College unlikely to run paid B2B ads.",ok,,e171f8cd614a0112f7fd1b932669917f0734cf3f0eca41c3f66b7d4f211ab40f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02503,yes,buyer,specific,researching,strong,"Real B2B freight company, Head of Growth seeking campaign-to-lead quality tracking. Core EMVA use case.",ok,,91a9d0c1ae4e7550831e4ca2537f7b8e5243e00b120ea76db44087ae417940d5,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02513,yes,buyer,specific,this_quarter,none,Nonprofit housing association doesn't fit our B2B paid ads buyer profile. No paid advertising mentioned.,ok,,2ecbf689984db870405c6a59bf087ded3cb040620b1bb5702a771177922f393a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02517,unclear,competitor,vague,researching,none,"Competitor researching ad-scoring. No company details, Yahoo email, vague problem statement. Not a buyer.",ok,,99f20f373e4661e412e09f9781b785270da5cae1c8dca8367ab8d794fd75df3c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02523,unclear,buyer,specific,none,none,"Nonprofit structure (volunteer-run trust requiring trustee sign-off) contradicts pharma company name. Lead quality issue is relevant, but nonprofit model is a deal-breaker.",ok,,6b6180b528a0768a856e8305606a0f0035c21ff94673b7eaf2128489049f85cc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02531,yes,nonprofit,vague,none,none,"Nonprofit foundation, not B2B company with sales team. No paid ads for lead generation mentioned.",ok,,3547d55ed64eea6348aeeaea9f468f953acb2520c0703518f9f34a7dda6c81df,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02534,unclear,buyer,specific,this_quarter,partial,"Specific problem and deadline, but hotmail email and coordinator title suggest personal account, not company domain.",ok,,6bb4353d636adbbbbd56207efa4fa31bd0b9036f1ea302d5f136861a0a6e03b8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02536,no,student,specific,none,none,"Email domain is educational institution (college), not a business. No company or job title provided. Not a B2B advertiser.",ok,,3045af42431427f8fcf36640228b1238b3e869721fabcc97814307127cd94b6a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02541,no,unclear,vague,none,none,"Self-employed analyst with no company context. No indication of paid ad spend, sales team, or CRM infrastructure required for EMVA.",ok,,e2bb9512fa97e6516a47e89a109267efc681e68756f92129cae6c185c24e5837,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02548,yes,buyer,boilerplate,none,weak,Accountancy firm unlikely to run paid ads for B2B lead generation. Boilerplate problem statement with no specifics.,ok,,e55e7978477908bf6d8386fc3896ab6ed8dedbf726b06e9673daec037f9cc30e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02562,yes,buyer,vague,none,partial,"Recruitment firm with paid social spend, but vague problem statement. No specifics on attribution, lead quality, or CRM integration needs.",ok,,2e3d095344670c817c53382e42af31775b9243c76abed489332f95fdce8a4535,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02567,no,unclear,vague,none,none,"No company name, personal email domain, minimal detail. Cannot verify real business or advertising spend.",ok,,933c95c41a6968f85dfe2fa66f56a4a46043e15dcf237498715b323ac832fc69,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02581,unclear,vendor,specific,researching,none,"Vendor selling SEO services, not a buyer. Dental practice unlikely to spend on paid ads for lead generation.",ok,,b3f541b6402d89d1827c7bc595d4b17fbb60173a18c9d744dd8f2609b6e36458,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02595,yes,buyer,specific,this_quarter,strong,"Real B2B company with sales team (38 SDRs), concrete lead scoring problem, Q2 deadline. Clear fit for EMVA's value proposition.",ok,,991e1b97eeaae6b983ff8a8ff8f97c2e1f101263a276f06fdc477d19f96d3573,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02629,unclear,competitor,specific,researching,none,"Competitor benchmarking our solution before launching their own. Not a buyer, explicit deal-breaker.",ok,,c37736cfe83a6526f457eec4064cf55c2b7c78121220e36c16fbf1417f0ef4fe,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02630,unclear,job_seeker,vague,this_quarter,none,"Job seeker asking about openings, not evaluating product for their company. Mixed signals on actual business need.",ok,,760785453d973c28bfe45b0ebc446eb72f1a238b8329b40cd15e7e43c60f0a0a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02637,no,unclear,unrelated,none,none,"No company, job title, or problem stated. Outlook domain suggests personal email. Cannot verify real business.",ok,,a9159d753f8704d11318735064a5c9b713d795c459d5ba9cbfcfd5026ac54708,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02640,unclear,unclear,vague,this_quarter,weak,"German text mentions team size and Feb deadline but no company name, job title, or problem details. Cannot verify business or ad spend.",ok,,927a6cd7ba62d6ce5cfc1d35f0e33b7f1cb66622bc20444d3a2852b9755a9623,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02665,yes,buyer,vague,none,partial,"Real courier company with marketing role, but problem stated generically. No mention of lead generation, sales team, CRM, or attribution tracking—core EMVA use case.",ok,,dc6d90c30ef70be8301a6dabbdeaae59338c40abb078ecb822eac8fdfc63a765,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02681,unclear,buyer,vague,none,partial,"Founder at learning company wants better lead quality from ads. Unclear if B2B, paid ads spend, or sales process exists.",ok,,20373e74e12ee10e66dbf5cfc4d836cd1dbf27a4ac6ad2e426c951b9ffc89302,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02687,unclear,buyer,specific,none,partial,"Real problem (lead quality from Meta ads), but unclear if B2B company or educational institution. Email domain suggests college, not typical B2B advertiser.",ok,,874185d1228f55906d176d248d50361c3e56f1b3403fe2d63787e5cd6903bda3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02695,unclear,competitor,vague,this_quarter,none,Competitor building attribution tool. No company details provided. Not a buyer of our service.,ok,,a61e4e96536f02487c7851ed3bc93ee27e7277147cbf24160b497370989f4599,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02696,yes,competitor,specific,researching,none,"Competitor building attribution tool. They're researching the landscape, not evaluating our product as a buyer.",ok,,fbad12a30bef711a6b57d7ba7a74f063e57a48849396a5f3640b06c64f412b7b,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02702,unclear,unclear,vague,none,weak,"No company name, job title, or problem statement provided. Only greeting and email domain visible.",ok,,0d759c901ad98f7a24afc5ae82ac7cde0a56edd29b8a5a0e5c37bf4ce359b143,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02707,unclear,buyer,specific,this_quarter,partial,"Specific problem (ad conversion tracking) and deadline, but hotmail email and vague company name raise authenticity concerns.",ok,,7f9f4a6df02a2b9893006abc94f9d218733a40f3d27c00f7889d203bb6e8499e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02711,yes,buyer,vague,none,weak,"Real health company founder, but 'pricing options' is vague and unrelated to lead scoring or ad attribution.",ok,,24a526eff7d1c8d922a049fcfe0436badb170952def1753968f5216eca28cb14,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02713,yes,buyer,specific,researching,weak,"Real B2B company with concrete attribution problem, but nonprofit status means no paid ad budget—deal-breaker per brief.",ok,,2584d22aa58fc9cc365895f5276270bcf5f182ae3245b4cab226282fe2dfa616,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02716,unclear,buyer,vague,none,partial,"Real company domain, relevant problem (lead quality from ads), but no company name, title, or specifics provided. Minimal effort form.",ok,,f572b16c4f7345fca04192a47240066bcd02e610f69193f463833ccf5f80e9b4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02729,unclear,unclear,vague,none,weak,"No company name, job title, or problem statement provided. Only email domain suggests possible business, but insufficient information to qualify.",ok,,8bef1fb46137f878bdad143fafb2686cc27c32dedbbc8977ad119d76be34e85a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02736,unclear,unclear,vague,none,none,"No company name, job title, or email domain provided. Vague description with no specific problem mentioned. Cannot verify legitimacy.",ok,,ebbd4bac91caad18c4a3b6fa39370c9206eb8082d208957f05aa3592ce5f3c29,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02740,unclear,vendor,boilerplate,none,none,"Boilerplate pitch language with no specific problem. Unclear if they're a buyer or vendor pitching services. No mention of ads, leads, or attribution.",ok,,01707c76fc522334a74e4722ecb4cdbf65f33f2e2deffe7c5ad72cb8085a8030,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02748,unclear,buyer,vague,none,weak,Self-employed CRO with generic reporting problem. Unclear if they run B2B ads or have sales team/CRM.,ok,,f00c554c4559670839db375eee1d718434464d8eff87b9c918c0011c61e46567,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02759,unclear,vendor,vague,now,none,"Vendor seeking pricing for seats, not a buyer evaluating lead scoring. Wrong persona entirely.",ok,,28b597218699c3ebc7ff53a7501c52f348711f200a9fca3bc8c7e50d0f6c4c6a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02765,yes,buyer,specific,researching,strong,Demand Gen Manager at consulting firm with concrete problem: campaign-to-lead quality tracking. Fits buyer profile perfectly.,ok,,72299321af939e738c0b423e89112517439d296fbd77e783e6e99dc81ff0630e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02766,unclear,buyer,vague,none,partial,"Vague problem statement. Gmail domain suggests personal email, not company. Coordinator role is junior for typical buyer persona.",ok,,d7fff46efec172dc65d99ad5981e29c34717fde559c9bc1825b80240eddbae9f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02774,yes,buyer,specific,this_quarter,partial,"Real pharma company with concrete replacement need by July. Sales Manager suggests B2B context, but no mention of paid ads or lead generation challenges.",ok,,e33cc3479958e5ebd547243365efe4b9a35a2dbcd4d8a032fdd75284d1fd7b34,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02777,unclear,buyer,vague,none,weak,"Healthcare clinic CEO with vague 'testing purposes' problem. No indication of paid ads, lead generation, or sales process.",ok,,c3cf8c732120259515fd7d70e74450056e4fdf7e1898ccac0abcedff89dd0750,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02778,yes,buyer,specific,none,partial,"Real accounting firm with concrete lead quality problem, but accountants typically don't run paid ads or have large sales teams.",ok,,af0f25bde0fefa5a1f2c8f50eb1d190324770d694029635467939e45d1d5b975,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02782,unclear,buyer,specific,none,partial,"Specific problem (campaign attribution) matches our product, but no company name or job title provided. Email domain suggests real business but unverified.",ok,,e7d95c41c735f493bde08fd49c98c74e4e97e505871079dfdd42940ed8b81b49,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02783,yes,buyer,specific,none,strong,"Marketing Director at real company seeking Google Ads-to-CRM integration, core EMVA use case. No urgency signal.",ok,,45d1031d552dbe47ada3cbd70ca44b3b4dff0e2078b4fab9bad5103250e6dd30,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02795,unclear,buyer,specific,none,strong,"Specific problem (£22k spend, revenue tracking) and right persona, but no company name raises authenticity concerns.",ok,,f6217c11ccfa9f744446ee999709a9039a2aa6d1b05cf61b557e65b6c41a36cd,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02797,yes,vendor,vague,researching,none,"Vendor seeking resale products, not a buyer with their own lead quality problem.",ok,,b45ef18a8c9d7677eca8842c50ef92af002cf673ed5efa6abaa4beebd8639c83,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02798,yes,buyer,vague,none,partial,"Real B2B company with paid social reporting need, but vague problem statement and coordinator-level contact suggests lower decision authority.",ok,,22d0985f770b3b774db1513af2c98141628df1e5de69f23c028e4873688ffaf7,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02804,yes,buyer,specific,this_quarter,weak,"Real recruitment firm with concrete Q1 deadline, but recruitment doesn't fit B2B paid ads lead scoring model.",ok,,e0f5afb9d89eab10562401806f7e5e4ed8f3109a2649216fa5e039152955f274,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02834,unclear,vendor,boilerplate,none,none,"Boilerplate marketing copy with no specific problem. Recruitment firm (vendor), not a B2B buyer. No company details or genuine need.",ok,,8b138a67f3790cee209b7e756f6bfcaa93543dbc2fbab8749fd4ea4f2a3ed382,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L02847,unclear,buyer,vague,none,partial,"Real company name and ops role suggest legitimacy, but hotmail domain raises doubt. Problem is relevant but lacks specifics on ad spend, CRM, or timeline.",ok,,630ad0dc3467342724ecc890aaa81d85a964238c63b6ac2a9891db55e36b23a1,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
