company_name,domain,sector,employee_band,country,hq_city,annual_revenue_band,founded_year,funding_stage,crm_platform,monthly_ad_spend_band,ad_platforms,is_hiring,open_roles,emitted_domain,domain_in_companies_csv
Kelvin Stores Inc,kelvin-stores.example,Retail,1-10,US,Boston,under £1m,2003,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",False,0,kelvinstor-group.example,False
Upland Freight SAS,upland-freight.example,Logistics,1-10,FR,Paris,under £1m,2022,Seed,HubSpot,none,[],False,0,uplandfrei-group.example,False
Upland Pharma GmbH,upland-pharma.example,Healthcare,1-10,DE,Munich,under £1m,1997,Seed,Spreadsheet,under £5k,"[""Meta Ads""]",True,1,uplandphar-group.example,False
Elmstead Digital Ltd,elmstead-digital.example,Software,1000+,UK,Birmingham,£250m+,2001,Bootstrapped,Salesforce,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,elmstead-digital.example,True
Orchard Works Ltd,orchard-works.example,Manufacturing,201-1000,UK,Edinburgh,£50m-£250m,1986,Series C+,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0,orchard-works.example,True
Ironbridge Recruitment Inc,ironbridge-recruitment.example,Professional services,1-10,US,Chicago,under £1m,2015,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,ironbridgerecr-group.example,False
Silverline Engineering Ltd,silverline-engineering.example,Manufacturing,201-1000,UK,London,£50m-£250m,1975,Private equity,Salesforce,none,[],True,21,silverline-engineering.example,True
Riverside Software Inc,riverside-software.example,Software,1-10,US,Seattle,under £1m,2014,Bootstrapped,HubSpot,under £5k,"[""Meta Ads""]",False,0,riverside-software.example,True
Pebble Stores Inc,pebble-stores.example,Retail,11-50,US,Boston,under £1m,2000,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",True,3,pebble-stores.example,True
Oakridge Goods Inc,oakridge-goods.example,Retail,11-50,US,New York,£1m-£10m,2001,Bootstrapped,Spreadsheet,under £5k,"[""Meta Ads""]",True,2,oakridgegood-group.example,False
Quartz Manufacturing BV,quartz-manufacturing.example,Manufacturing,51-200,NL,Amsterdam,£10m-£50m,2018,Bootstrapped,Pipedrive,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",False,0,quartzmanu-group.example,False
Hawthorn Medical Inc,hawthorn-medical.example,Healthcare,51-200,US,San Francisco,£10m-£50m,2017,Series B,HubSpot,under £5k,"[""Google Ads""]",True,8,hawthorn-medical.example,True
Granite Partners SAS,granite-partners.example,Financial services,51-200,FR,Paris,£10m-£50m,2015,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",True,9,granitepart-group.example,False
Tidewater Learning GmbH,tidewater-learning.example,Education,1000+,DE,Munich,£250m+,1972,Public,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,60,tidewater-learning.example,True
Saltmarsh Legal GmbH,saltmarsh-legal.example,Professional services,11-50,DE,Hamburg,£1m-£10m,2021,Series A,Pipedrive,under £5k,"[""TikTok Ads""]",False,0,saltmarsh-legal.example,True
Heron Clinics Inc,heron-clinics.example,Healthcare,1-10,US,New York,under £1m,2013,Bootstrapped,HubSpot,none,[],False,0,heronclin-group.example,False
Riverside Health Inc,riverside-health.example,Healthcare,1-10,US,Chicago,under £1m,2020,Bootstrapped,No CRM,none,[],False,0,riversideheal-group.example,False
Brightwater Medical Inc,brightwater-medical.example,Healthcare,201-1000,US,New York,£50m-£250m,1994,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads""]",True,21,brightwater-medical.example,True
Saltmarsh Digital SAS,saltmarsh-digital.example,Software,11-50,FR,Lille,£1m-£10m,2021,Series A,HubSpot,under £5k,"[""Google Ads""]",True,3,saltmarsh-digital.example,True
Alder Advisory SAS,alder-advisory.example,Professional services,201-1000,FR,Paris,£250m+,2007,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,11,alder-advisory.example,True
Ivywood Cloud Ltd,ivywood-cloud.example,Software,11-50,UK,Manchester,£1m-£10m,1996,Seed,Salesforce,none,[],False,0,ivywoodclou-group.example,False
Ironbridge Freight Inc,ironbridge-freight.example,Logistics,201-1000,US,Chicago,£50m-£250m,1983,Bootstrapped,Salesforce,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,23,ironbridge-freight.example,True
Dunmore Shipping Inc,dunmore-shipping.example,Logistics,51-200,US,San Francisco,£10m-£50m,2011,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,12,dunmore-shipping.example,True
Upland Software Inc,upland-software.example,Software,11-50,US,Austin,£1m-£10m,2013,Series A,Salesforce,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0,uplandsoft-group.example,False
Orchard Advisory SAS,orchard-advisory.example,Professional services,11-50,FR,Lyon,£1m-£10m,2024,Seed,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,5,orchard-advisory.example,True
Falcon Digital SAS,falcon-digital.example,Software,201-1000,FR,Toulouse,£50m-£250m,1993,Bootstrapped,HubSpot,£100k+,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,23,falcon-digital.example,True
Evergreen College SAS,evergreen-college.example,Education,11-50,FR,Lyon,under £1m,2023,Series A,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,evergreen-college.example,True
Larkspur Shipping Inc,larkspur-shipping.example,Logistics,201-1000,US,San Francisco,£50m-£250m,1969,Series C+,Salesforce,under £5k,"[""Meta Ads""]",True,23,larkspur-shipping.example,True
Moorland Manufacturing GmbH,moorland-manufacturing.example,Manufacturing,51-200,DE,Frankfurt,£10m-£50m,2012,Series A,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,moorland-manufacturing.example,True
Redwood College Ltd,redwood-college.example,Education,11-50,UK,London,£1m-£10m,2019,Seed,Pipedrive,none,[],False,0,redwoodcoll-group.example,False
Jasper Accountants GmbH,jasper-accountants.example,Professional services,1-10,DE,Munich,under £1m,2021,Seed,No CRM,none,[],True,2,jasperacco-group.example,False
Bluebell Associates BV,bluebell-associates.example,Professional services,11-50,NL,Amsterdam,£1m-£10m,2005,Seed,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,bluebellasso-group.example,False
Ironbridge Manufacturing Ltd,ironbridge-manufacturing.example,Manufacturing,51-200,UK,Edinburgh,£10m-£50m,1998,Series A,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,14,ironbridgemanu-group.example,False
Lantern Insurance Ltd,lantern-insurance.example,Financial services,1000+,UK,Leeds,£250m+,2023,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,48,lantern-insurance.example,True
Vantage Cloud Ltd,vantage-cloud.example,Software,11-50,UK,Leeds,£1m-£10m,2003,Series A,No CRM,under £5k,"[""Google Ads""]",True,4,vantage-cloud.example,True
Zephyr Consulting SAS,zephyr-consulting.example,Professional services,1-10,FR,Toulouse,under £1m,2012,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,zephyr-consulting.example,True
Emberly Freight SAS,emberly-freight.example,Logistics,1-10,FR,Paris,under £1m,2006,Bootstrapped,No CRM,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,emberly-freight.example,True
Dovecote Logistics Ltd,dovecote-logistics.example,Logistics,201-1000,UK,Manchester,£250m+,1997,Series B,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,20,dovecotelogi-group.example,False
Bluebell Software GmbH,bluebell-software.example,Software,11-50,DE,Munich,£10m-£50m,1995,Bootstrapped,Spreadsheet,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",False,0,bluebell-software.example,True
Highgate Training Ltd,highgate-training.example,Education,201-1000,UK,London,£50m-£250m,1987,Private equity,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,highgate-training.example,True
Thornbury Legal Inc,thornbury-legal.example,Professional services,51-200,US,San Francisco,£10m-£50m,1995,Bootstrapped,No CRM,none,[],True,8,thornbury-legal.example,True
Juniper Software Ltd,juniper-software.example,Software,201-1000,UK,Manchester,£50m-£250m,2002,Bootstrapped,HubSpot,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0,juniper-software.example,True
Fernhill Recruitment Ltd,fernhill-recruitment.example,Professional services,11-50,UK,Edinburgh,£1m-£10m,2003,Series B,HubSpot,£25k-£100k,"[""LinkedIn Ads"", ""Microsoft Ads"", ""TikTok Ads""]",False,0,fernhill-recruitment.example,True
Quayside Lending Ltd,quayside-lending.example,Financial services,1-10,UK,Manchester,under £1m,1995,Seed,Spreadsheet,under £5k,"[""Microsoft Ads""]",False,0,quayside-lending.example,True
Bluebell Health Inc,bluebell-health.example,Healthcare,1-10,US,Seattle,under £1m,1999,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0,bluebell-health.example,True
Glenmoor Trading Ltd,glenmoor-trading.example,Retail,1000+,UK,Edinburgh,£250m+,1970,Private equity,Salesforce,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,47,glenmoortrad-group.example,False
Moorland Medical Ltd,moorland-medical.example,Healthcare,1-10,UK,Edinburgh,under £1m,1997,Series A,Spreadsheet,under £5k,"[""LinkedIn Ads""]",False,0,moorland-medical.example,True
Hawthorn Care Ltd,hawthorn-care.example,Healthcare,51-200,UK,Leeds,£10m-£50m,2005,Series A,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,13,hawthorn-care.example,True
Keystone Education Ltd,keystone-education.example,Education,201-1000,UK,Birmingham,£50m-£250m,1985,Series B,Pipedrive,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",True,11,keystoneeduc-group.example,False
Upland Shipping Inc,upland-shipping.example,Logistics,51-200,US,Chicago,£50m-£250m,2024,Bootstrapped,Salesforce,none,[],False,0,upland-shipping.example,True
Moorland Components Ltd,moorland-components.example,Manufacturing,51-200,UK,London,£10m-£50m,2000,Series B,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,5,moorlandcomp-group.example,False
Nimbus Legal SAS,nimbus-legal.example,Professional services,201-1000,FR,Lyon,£50m-£250m,2023,Series B,HubSpot,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,15,nimbus-legal.example,True
Norfolk Haulage Inc,norfolk-haulage.example,Logistics,51-200,US,Boston,£10m-£50m,2016,Series A,Pipedrive,£25k-£100k,"[""Google Ads"", ""Microsoft Ads"", ""TikTok Ads""]",False,0,norfolk-haulage.example,True
Driftwood Learning SAS,driftwood-learning.example,Education,201-1000,FR,Lille,£50m-£250m,1966,Series C+,Spreadsheet,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,driftwood-learning.example,True
Aurora Pharma Ltd,aurora-pharma.example,Healthcare,1-10,UK,Birmingham,under £1m,1995,Seed,HubSpot,under £5k,"[""Google Ads""]",True,3,aurora-pharma.example,True
Oakridge Associates SAS,oakridge-associates.example,Professional services,11-50,FR,Lyon,£1m-£10m,2017,Seed,HubSpot,under £5k,"[""Microsoft Ads""]",True,5,oakridge-associates.example,True
Zephyr Outfitters Inc,zephyr-outfitters.example,Retail,1-10,US,San Francisco,under £1m,2021,Bootstrapped,Spreadsheet,under £5k,"[""Microsoft Ads""]",False,0,zephyr-outfitters.example,True
Moorland Accountants Ltd,moorland-accountants.example,Professional services,1-10,UK,Edinburgh,under £1m,2023,Bootstrapped,Spreadsheet,none,[],False,0,moorlandacco-group.example,False
Moorland Freight Ltd,moorland-freight.example,Logistics,201-1000,UK,Edinburgh,£50m-£250m,1978,Bootstrapped,Spreadsheet,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0,moorland-freight.example,True
Bramble Data BV,bramble-data.example,Software,11-50,NL,Utrecht,£1m-£10m,1995,Seed,HubSpot,under £5k,"[""Meta Ads""]",False,0,brambledata-group.example,False
Lantern Manufacturing Inc,lantern-manufacturing.example,Manufacturing,51-200,US,San Francisco,£50m-£250m,2011,Series B,HubSpot,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0,lantern-manufacturing.example,True
Heron Transport Inc,heron-transport.example,Logistics,1-10,US,Chicago,under £1m,2006,Bootstrapped,Spreadsheet,under £5k,"[""Meta Ads""]",False,0,heron-transport.example,True
Westbrook Shipping Ltd,westbrook-shipping.example,Logistics,11-50,UK,Birmingham,£1m-£10m,2024,Series B,Pipedrive,none,[],False,0,westbrook-shipping.example,True
Kestrel Fabrication Ltd,kestrel-fabrication.example,Manufacturing,1000+,UK,Leeds,£250m+,1977,Private equity,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,74,kestrel-fabrication.example,True
Ashford Capital Ltd,ashford-capital.example,Financial services,1000+,UK,Birmingham,£250m+,2016,Public,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads""]",True,62,ashford-capital.example,True
Greystone Works Ltd,greystone-works.example,Manufacturing,11-50,UK,Leeds,£10m-£50m,1999,Bootstrapped,Salesforce,under £5k,"[""Google Ads""]",False,0,greystone-works.example,True
Tamarind Advisory SAS,tamarind-advisory.example,Professional services,51-200,FR,Lille,£10m-£50m,2004,Series A,No CRM,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,tamarind-advisory.example,True
Saltmarsh Finance Ltd,saltmarsh-finance.example,Financial services,201-1000,UK,Manchester,£50m-£250m,2000,Series B,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,saltmarshfina-group.example,False
Nettlefield Clinics SAS,nettlefield-clinics.example,Healthcare,201-1000,FR,Lyon,£50m-£250m,2006,Series B,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0,nettlefield-clinics.example,True
Riverside Freight Ltd,riverside-freight.example,Logistics,1-10,UK,Bristol,under £1m,2018,Seed,HubSpot,none,[],False,0,riverside-freight.example,True
Norfolk Systems SAS,norfolk-systems.example,Software,201-1000,FR,Toulouse,£50m-£250m,2006,Series B,HubSpot,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,24,norfolksyst-group.example,False
Dovecote Shipping Ltd,dovecote-shipping.example,Logistics,51-200,UK,Manchester,£10m-£50m,2010,Seed,HubSpot,£5k-£25k,"[""LinkedIn Ads"", ""TikTok Ads""]",True,8,dovecote-shipping.example,True
Pinecrest Cloud Inc,pinecrest-cloud.example,Software,11-50,US,Seattle,£1m-£10m,2018,Bootstrapped,No CRM,under £5k,"[""Meta Ads""]",False,0,pinecrest-cloud.example,True
Foxglove Pharma BV,foxglove-pharma.example,Healthcare,1-10,NL,Amsterdam,under £1m,2011,Seed,Spreadsheet,under £5k,"[""Google Ads""]",False,0,foxglove-pharma.example,True
Marigold Haulage Ltd,marigold-haulage.example,Logistics,1000+,UK,Leeds,£250m+,2014,Public,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",True,60,marigold-haulage.example,True
Driftwood Medical Inc,driftwood-medical.example,Healthcare,51-200,US,New York,£50m-£250m,2023,Series A,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,4,driftwoodmedi-group.example,False
Evergreen Wealth Inc,evergreen-wealth.example,Financial services,51-200,US,New York,£10m-£50m,2013,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0,evergreen-wealth.example,True
Cobalt Education Ltd,cobalt-education.example,Education,11-50,UK,Bristol,£1m-£10m,2000,Bootstrapped,Spreadsheet,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0,cobalt-education.example,True
Elmstead Software Inc,elmstead-software.example,Software,1-10,US,Austin,under £1m,2019,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",False,0,elmstead-software.example,True
Quartz Trading Ltd,quartz-trading.example,Retail,1-10,UK,Edinburgh,under £1m,2018,Seed,Pipedrive,under £5k,"[""Google Ads""]",True,4,quartz-trading.example,True
Quartz Finance BV,quartz-finance.example,Financial services,1-10,NL,Eindhoven,£1m-£10m,2017,Bootstrapped,Pipedrive,none,[],False,0,quartzfina-group.example,False
Glenmoor Transport Ltd,glenmoor-transport.example,Logistics,1-10,UK,Edinburgh,under £1m,2003,Bootstrapped,No CRM,none,[],True,1,glenmoor-transport.example,True
Rosewood Industries Ltd,rosewood-industries.example,Manufacturing,1-10,UK,Leeds,under £1m,2016,Bootstrapped,Pipedrive,under £5k,"[""Meta Ads""]",False,0,rosewood-industries.example,True
Juniper Market Ltd,juniper-market.example,Retail,11-50,UK,Birmingham,£1m-£10m,2018,Series A,Pipedrive,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0,junipermark-group.example,False
Ashford Transport Inc,ashford-transport.example,Logistics,1000+,US,Chicago,£250m+,2009,Private equity,Salesforce,£100k+,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,67,ashford-transport.example,True
Dunmore Industries BV,dunmore-industries.example,Manufacturing,11-50,NL,Utrecht,£1m-£10m,2007,Seed,No CRM,under £5k,"[""Meta Ads""]",False,0,dunmore-industries.example,True
Dovecote Manufacturing GmbH,dovecote-manufacturing.example,Manufacturing,11-50,DE,Munich,£1m-£10m,2012,Series A,HubSpot,under £5k,"[""Microsoft Ads""]",False,0,dovecotemanu-group.example,False
Nimbus Fabrication Ltd,nimbus-fabrication.example,Manufacturing,1-10,UK,Edinburgh,under £1m,2010,Bootstrapped,Pipedrive,under £5k,"[""Google Ads""]",False,0,nimbus-fabrication.example,True
Stonebridge Advisory BV,stonebridge-advisory.example,Professional services,1000+,NL,Utrecht,£250m+,2000,Private equity,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,56,stonebridge-advisory.example,True
Pinecrest Systems GmbH,pinecrest-systems.example,Software,51-200,DE,Berlin,£10m-£50m,2010,Bootstrapped,Pipedrive,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,pinecrest-systems.example,True
Aurora Stores Inc,aurora-stores.example,Retail,201-1000,US,New York,£50m-£250m,2016,Public,Pipedrive,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0,aurora-stores.example,True
Oldfield Advisory Inc,oldfield-advisory.example,Professional services,201-1000,US,San Francisco,£50m-£250m,2018,Series B,Pipedrive,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,19,oldfieldadvi-group.example,False
Thornbury Capital SAS,thornbury-capital.example,Financial services,1000+,FR,Lille,£250m+,2004,Public,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,59,thornburycapi-group.example,False
Larkspur Systems Inc,larkspur-systems.example,Software,11-50,US,Austin,£1m-£10m,2019,Bootstrapped,Pipedrive,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,5,larkspur-systems.example,True
Larkspur Components GmbH,larkspur-components.example,Manufacturing,1-10,DE,Munich,under £1m,2017,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",False,0,larkspur-components.example,True
Bramble Logistics Inc,bramble-logistics.example,Logistics,201-1000,US,Austin,£50m-£250m,1973,Bootstrapped,Spreadsheet,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,19,bramble-logistics.example,True
Jasper Capital Inc,jasper-capital.example,Financial services,1-10,US,Chicago,under £1m,2012,Seed,Spreadsheet,under £5k,"[""Google Ads""]",False,0,jasper-capital.example,True
